STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE,GEOID,geometry,min_dist_to_poll_miles,nearest_polling_idx,min_manhattan_dist_miles,min_dist_to_civic_center_miles,dist_to_city_hall_miles,min_dist_to_poll_miles_norm,min_manhattan_dist_miles_norm,min_dist_to_civic_center_miles_norm,accessibility_score,accessibility_category,min_network_dist_miles,nearest_poll_network_idx,driving_to_euclidean_ratio,driving_euclidean_diff_miles,min_walking_dist_miles,nearest_poll_walking_idx,osrm_walking_to_euclidean_ratio,min_google_walking_dist_miles,nearest_poll_google_walking_idx,google_walking_to_euclidean_ratio,osrm_walking_to_driving_ratio,google_to_osrm_walking_ratio,google_walking_to_driving_ratio
1,101,1500,3,2408,32.363839,-86.295351,11010015003,POINT (-86.295351 32.363839),0.1855814909926727,15,0.2623462800016867,0.8115999339837365,1.3700408318448627,0.006498708368179,0.0077270342663868,0.027731910688006,0.0132371668335894,Excellent,0.282911006996657,15,1.5244570214592528,0.09732951600398429,0.282911006996657,15,1.5244570214592528,0.2168590850907825,15,1.1685383274528425,1.0,0.7665275642433559,0.7665275642433559
1,101,1600,1,784,32.378588,-86.266627,11010016001,POINT (-86.266627 32.378588),0.730984398796291,41,0.7444327199994945,0.6050724566138435,2.8495402204235405,0.0915826737083468,0.0664480570471194,0.0199945862950487,0.0625658624859892,Excellent,1.1784955323300237,41,1.6122033989653506,0.44751113353373273,1.1784955323300237,41,1.6122033989653506,1.256415673505909,41,1.7187995743477475,1.0,1.0661183169882946,1.0661183169882946
1,101,1600,2,1351,32.36978,-86.276672,11010016002,POINT (-86.276672 32.36978),1.1564646684719195,16,1.517439030001036,1.0955756988108274,2.252152393920411,0.1579584630560658,0.1606048666422141,0.0383707498399999,0.1228760701670905,Excellent,1.385785477276399,16,1.1982946950791757,0.22932080880447936,1.385785477276399,16,1.1982946950791757,1.3856612027290691,16,1.19818723434067,1.0,0.9999103219442204,0.9999103219442204
1,101,1600,3,1141,32.374988,-86.279077,11010016003,POINT (-86.279077 32.374988),0.8799685350926955,16,1.0305150000000864,0.8323284213298233,2.0113753665120613,0.1148245026526148,0.1012945963547903,0.0285084806283086,0.0848707241559756,Excellent,1.035641940174233,16,1.1769079221283054,0.15567340508153749,1.035641940174233,16,1.1769079221283054,1.0327214883119789,16,1.1735891081641827,1.0,0.997180056398872,0.997180056398872
1,101,1600,4,554,32.377926,-86.272316,11010016004,POINT (-86.272316 32.377926),0.9330318760561448,18,1.1555029799978271,0.4951687878409977,2.45827301579571,0.1231024920046505,0.1165188827313133,0.0158771664335325,0.0889598115513139,Excellent,1.340735953869288,18,1.4369669335805306,0.4077040778131432,1.340735953869288,18,1.4369669335805306,1.193035654367629,18,1.2786654829098665,1.0,0.8898363998702322,0.8898363998702322
1,101,1700,1,1085,32.374791,-86.248557,11010017001,POINT (-86.248557 32.374791),0.5726591999919072,41,0.7175385899971687,1.79869478720747,4.107380155783559,0.0668836199724657,0.0631721905437145,0.064712331808106,0.0651188046945324,Excellent,0.9908409658617818,44,1.7302454337165707,0.41818176586987466,0.9908409658617818,44,1.7302454337165707,0.9705842146469982,41,1.6948722986738265,1.0,0.9795560015050797,0.9795560015050797
1,101,1700,2,609,32.362839,-86.248042,11010017002,POINT (-86.248042 32.362839),0.9460001381541806,36,1.1870401200009226,2.2819562130952584,4.283218850762074,0.1251255673258198,0.1203602957288855,0.0828171886838816,0.1110034722541581,Excellent,1.2670411473026209,36,1.3393667677204044,0.32104100914844025,1.2670411473026209,36,1.3393667677204044,1.2744354828687536,36,1.3471831889532389,1.0,1.005835907998627,1.005835907998627
1,101,1700,3,1498,32.364283,-86.258176,11010017003,POINT (-86.258176 32.364283),0.9846176836767596,41,1.1212099799981203,1.7435638726079203,3.5835393395720088,0.1311499831434717,0.1123417894403018,0.0626469128344691,0.10495660393982,Excellent,1.1741459231734748,41,1.192489168779682,0.18952823949671516,1.1741459231734748,41,1.192489168779682,1.2340462549865163,41,1.2533253012258936,1.0,1.0510160880609654,1.0510160880609654
1,101,1700,4,1297,32.376159,-86.259864,11010017004,POINT (-86.259864 32.376159),0.3058297569182888,41,0.4182379799971798,1.0680744826542163,3.3225400397674885,0.0252576829608013,0.0267155792808537,0.0373404470768308,0.0293198810916259,Excellent,0.5144966259460401,41,1.6822974687956955,0.20866686902775128,0.5144966259460401,41,1.6822974687956955,0.5741484086644215,41,1.8773464506850515,1.0,1.1159420289855073,1.1159420289855073
1,101,1700,5,980,32.376189,-86.253552,11010017005,POINT (-86.253552 32.376189),0.228998279400713,41,0.3232732800008264,1.4447760129599458,3.7571788516469873,0.0132718158585065,0.0151483086646616,0.051453154869599,0.0252891654036808,Excellent,0.3386481414741447,41,1.478823956059341,0.10964986207343169,0.3386481414741447,41,1.478823956059341,0.2789963587557632,41,1.2183338647167778,1.0,0.8238532110091742,0.8238532110091742
1,101,1800,1,999,32.39964,-86.264009,11010018001,POINT (-86.264009 32.39964),1.0744256549143063,21,1.0878250199990234,1.161802405850458,3.341738330387063,0.1451602097167366,0.1082753008731275,0.0408518604523433,0.1028022322843359,Excellent,1.8354107895161993,21,1.7082715598992164,0.760985134601893,1.8354107895161993,21,1.7082715598992164,1.6640361887481825,21,1.548768107999899,1.0,0.9066287494075428,0.9066287494075428
1,101,1800,2,1116,32.391625,-86.268629,11010018002,POINT (-86.268629 32.391625),0.6896895768300657,18,0.7949869499983677,0.5234925275735904,2.8431976483288137,0.0851405973082557,0.0726058657824984,0.0169382841362402,0.0609194838989239,Excellent,1.010227795245256,18,1.464757231635195,0.32053821841519037,1.010227795245256,18,1.464757231635195,1.006623833372687,18,1.4595317476005751,1.0,0.9964325255258947,0.9964325255258947
1,101,1800,3,1260,32.386239,-86.265845,11010018003,POINT (-86.265845 32.386239),0.8668385971928481,41,1.1288310300011375,0.4658718636124132,2.9434080672963066,0.1127762055768108,0.1132700790865368,0.0147795894459123,0.0835253827904591,Excellent,1.10871537400425,41,1.2790332336316017,0.24187677681140185,1.10871537400425,41,1.2790332336316017,1.1277915170193993,44,1.301039802186492,1.0,1.0172056268564706,1.0172056268564706
1,101,1900,1,868,32.399366,-86.254102,11010019001,POINT (-86.254102 32.399366),1.1494978585241449,44,1.3607414100025963,1.6063892948965532,3.965334284906661,0.1568716265034058,0.1415181557327415,0.057507818415963,0.1224564428459737,Excellent,1.4905489206755569,44,1.2966956916207673,0.341051062151412,1.4905489206755569,44,1.2966956916207673,1.492537313432836,44,1.2984254841058371,1.0,1.0013340003334998,1.0013340003334998
1,101,1900,2,726,32.388458,-86.248359,11010019002,POINT (-86.248359 32.388458),0.4055849849878566,44,0.5330381100035808,1.6817666063532717,4.158953593059942,0.0408197018758668,0.0406989243618056,0.0603317463408901,0.0466370819611554,Excellent,0.4961661302148707,44,1.2233345626187966,0.0905811452270141,0.4961661302148707,44,1.2233345626187966,0.4939913256365963,44,1.2179724198897222,1.0,0.9956167814652471,0.9956167814652471
1,101,1900,3,648,32.38887,-86.253518,11010019003,POINT (-86.253518 32.38887),0.4459306055767251,44,0.5962214100021228,1.335340269542852,3.812456497357269,0.0471137009262842,0.0483950296465614,0.0473532653159878,0.0475699688592784,Excellent,0.7477599512843776,44,1.6768527253636123,0.30182934570765246,0.7477599512843776,44,1.6768527253636123,0.7512396386096164,44,1.6846559290049918,1.0,1.0046534818015622,1.0046534818015622
1,101,1900,4,868,32.397126,-86.249219,11010019004,POINT (-86.249219 32.397126),0.975791286395092,44,1.0717901100033842,1.8080496955991672,4.234818693377143,0.1297730471762319,0.1063221525639878,0.0650628031440015,0.1033247055828895,Excellent,1.2688431282389054,44,1.3003222573614563,0.2930518418438134,1.2688431282389054,44,1.3003222573614563,1.2688431282389054,44,1.3003222573614563,1.0,1.0,1.0
1,101,2000,1,1492,32.338892,-86.265492,11010020001,POINT (-86.265492 32.338892),0.549421784094683,33,0.7632255599973092,3.2248117794079003,4.038520137672722,0.0632585357264785,0.0687371377888042,0.1181402336615753,0.0813666257257053,Excellent,0.6459790970211391,33,1.1757435102169451,0.09655731292645608,0.6459790970211391,33,1.1757435102169451,0.7779586662855581,33,1.4159589022620385,1.0,1.204309349749904,1.204309349749904
1,101,2000,2,1468,32.333568,-86.275806,11010020002,POINT (-86.275806 32.333568),1.024160445117811,33,1.107535559997757,3.2902391239938695,3.8507324008243144,0.1373187345303205,0.1106761629846846,0.1205913970403095,0.1243077618196264,Excellent,1.2596468117364883,33,1.2299311282145726,0.23548636661867728,1.2596468117364883,33,1.2299311282145726,1.3477574657934308,6,1.3159632089075612,1.0,1.0699486977111285,1.0699486977111285
