STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE,GEOID,min_dist_to_poll_miles,nearest_polling_idx,min_manhattan_dist_miles,min_dist_to_civic_center_miles,dist_to_city_hall_miles,min_dist_to_poll_miles_norm,min_manhattan_dist_miles_norm,min_dist_to_civic_center_miles_norm,accessibility_score,accessibility_category,min_network_dist_miles,nearest_poll_network_idx,driving_to_euclidean_ratio,driving_euclidean_diff_miles,min_walking_dist_miles,nearest_poll_walking_idx,osrm_walking_to_euclidean_ratio,min_google_walking_dist_miles,nearest_poll_google_walking_idx,google_walking_to_euclidean_ratio,osrm_walking_to_driving_ratio,google_to_osrm_walking_ratio,google_walking_to_driving_ratio,route_length_miles,has_sidewalk,sidewalk_segments,total_segments,sidewalk_pct,walkability_score,walkability_category
1,101,900,1,618,32.378299,-86.348277,11010009001,0.3855842612585214,17,0.4846560000005766,1.7650069579268302,2.785342384442188,0.0376995482055865,0.0348056928830707,0.0634502544004977,0.0445566034673051,Excellent,0.395441609603937,17,1.0255647061766522,0.0098573483454155,0.3255993140044987,17,0.8444310277130197,0.3933289422993277,17,1.0200855735540868,0.8233815210559396,1.2080152671755726,0.9946574481458204,0.3254896485552046,False,0,11,0.0,50.0,Fair
1,101,900,2,1515,32.389821,-86.353236,11010009002,0.678114282887897,17,0.7027649999999923,2.629324593704041,3.2113797744422237,0.0833348278587603,0.061372678583201,0.0958309623417697,0.0804950234209954,Excellent,1.0431605502876955,17,1.538325584066995,0.3650462673997985,0.791193905576199,17,1.1667559960641558,1.045148943044975,17,1.5412578224926647,0.7584584226828688,1.3209769889264116,1.0019061234214917,0.7908585023604656,True,1,40,2.5,60.5,Good
1,101,1000,2,878,32.360929,-86.34309,11010010002,0.7659034218793284,13,0.8392200900012767,0.5198935532407849,2.734980932698427,0.0970301124865416,0.0779937278053048,0.0168034525281198,0.067251199094644,Excellent,1.488622665191942,13,1.943616678900909,0.7227192433126137,1.4488548100463543,13,1.8916938724353003,1.4645755402835945,13,1.9122196068662365,0.9732854698000584,1.010850452459579,0.9838460575197228,1.4485293919542865,False,0,20,0.0,30.0,Poor
1,101,1100,1,294,32.366283,-86.325275,11010011001,0.6463743454454417,13,0.9138794699987116,1.2983730458357872,1.4931819274272045,0.0783833329205901,0.0870876885349298,0.0459683290093467,0.071270138431519,Excellent,0.7696322716144506,13,1.1906912411322066,0.1232579261690088,0.7696322716144506,13,1.1906912411322066,0.7680167024991612,13,1.1881918085252765,1.0,0.9979008558049411,0.9979008558049411,0.76940329608849,False,0,16,0.0,40.0,Fair
1,101,1100,2,479,32.365514,-86.330903,11010011002,0.4014151729189057,13,0.4724864699982376,0.9888781045223816,1.846054613089148,0.040169202693568,0.0333233710643914,0.0343734420266706,0.0363767250047458,Excellent,0.8567487292927536,13,2.134320740949757,0.4553335563738478,0.7947978674487678,13,1.9799895994697083,0.7319770837734724,13,1.8234913205967604,0.927690745575863,0.920960050035181,0.8543661154627212,0.7945377175684876,False,0,13,0.0,40.0,Fair
1,101,1100,3,394,32.361711,-86.330681,11010011003,0.1615082753038726,13,0.2253974699989385,0.8098539200384459,1.9810068497717823,0.0027432376510523,0.003226447371841,0.0276664981992593,0.010365178731751,Excellent,0.2374886599475561,13,1.4704426723691333,0.0759803846436835,0.2374886599475561,13,1.4704426723691333,0.2367430126635764,13,1.4658258978875978,1.0,0.9968602825745684,0.9968602825745684,0.23744225717020376,False,0,6,0.0,50.0,Fair
1,101,1100,4,335,32.356395,-86.32922,11010011004,0.3058698025785407,13,0.4306559099984994,0.7388106329931271,2.153655944023436,0.0252639301654277,0.0282281577107725,0.0250049397237877,0.0260755012965392,Excellent,0.3689089937489903,13,1.206098119654236,0.0630391911704496,0.3671070128127058,13,1.2002067864101778,0.3672312873600358,13,1.2006130852545955,0.9951153781371062,1.0003385240352063,0.9954522486104092,0.36698463173418067,False,0,11,0.0,50.0,Fair
1,101,1100,5,396,32.354823,-86.325613,11010011005,0.5616575547084514,13,0.78800690999838,0.9729530894018436,2.0789140274909834,0.0651673408830271,0.0717556550031793,0.0337768288809551,0.0577266815184511,Excellent,0.7572048168814545,13,1.348161011160099,0.1955472621730031,0.6723253010550909,13,1.1970377597860065,0.6717039283184412,13,1.1959314402298271,0.8879041523059249,0.9990757855822552,0.8870835384867882,0.6721831430118245,False,0,17,0.0,40.0,Fair
1,101,1100,6,786,32.355658,-86.336614,11010011006,0.4259042672494931,13,0.6016365300010804,0.2355029739937058,2.5614174944239227,0.0439895513265204,0.0490546237741636,0.006149072810913,0.0341569295061311,Excellent,0.5556315011122572,13,1.3045924726243008,0.1297272338627641,0.5489828128301043,13,1.2889817150118204,0.5555072265649272,13,1.3043006827623853,0.9880339968687096,1.0118845500848896,0.9997763363900692,0.5488209509780158,True,4,11,36.36363636363637,77.27272727272728,Good
1,101,1200,1,262,32.355227,-86.314374,11010012001,0.3918791794660898,14,0.5011897799987608,1.660393217284794,1.7136999872222631,0.0386815682772227,0.0368196065536759,0.0595310158680944,0.0443778140374202,Excellent,0.5561907365752421,14,1.419291367642997,0.1643115571091523,0.5561907365752421,14,1.419291367642997,0.5573713447748767,14,1.422304051810712,1.0,1.00212266785834,1.00212266785834,0.5560410433494124,False,0,14,0.0,40.0,Fair
