GEOID,poll_0,poll_1,poll_2,poll_3,poll_4,poll_5,poll_6,poll_7,poll_8,poll_9,poll_10,poll_11,poll_12,poll_13,poll_14,poll_15,poll_16,poll_17,poll_18,poll_19,poll_20,poll_21,poll_22,poll_23,poll_24,poll_25,poll_26,poll_27,poll_28,poll_29,poll_30,poll_31,poll_32,poll_33,poll_34,poll_35,poll_36,poll_37,poll_38,poll_39,poll_40,poll_41,poll_42,poll_43,poll_44,poll_45,poll_46,poll_47,poll_48
011010010002,13.090229430778207,8.912033980620006,7.805586709591391,4.322881374916214,4.45193523051858,3.893078329965324,3.8587106628144667,2.451006751099037,2.5671483120095595,1.0096631277401555,1.2216101976628226,7.601297944373425,3.7261881575623113,0.7659034218793284,1.8492384369669534,3.429670212840887,3.7301593629631964,1.5024948300414689,4.887126204344928,3.9770031392463854,4.0988459266532455,5.125114844554174,5.897914942206629,6.4776101712513565,7.691872918545351,25.445612832728333,23.02652753032418,28.221182885549123,19.19427846005974,8.476537781310151,7.1465690942522375,20.703028779633197,7.492252787642972,5.997558125426084,9.671193668690787,15.148092532584178,6.886512752821255,9.290277597774695,11.871877648953054,16.67583632404075,14.721973017350313,6.12645790010495,10.1707133911257,8.11278781283085,6.556154962953858,10.1831281750893,11.627061374130223,8.975422976525723,9.523058842932576
011010011001,13.778640257077047,8.855956902231922,8.703250265268698,4.982819678716499,5.536424056144128,3.440042411005895,3.118071156996774,2.0463202407165304,1.797044846243686,1.5882420921060938,2.427214476367323,8.86371183748506,2.625696081315399,0.6463743454454417,0.734465937028884,2.2194891752791306,2.4469167881140983,2.1715405177782645,3.6183193357128154,4.914882323077397,2.924908213392241,3.8957819065837005,4.763282010101334,5.46952189602987,6.609633366499305,25.211046632041597,22.93785042964539,27.664575717798108,18.79381395931586,7.684696563478955,6.343819053321555,19.562721969357366,6.50260924344105,5.015475389951851,8.529007850725465,13.964445876603044,5.728578732826494,8.098092488677038,10.668679946971055,15.46230822032526,13.483090264420106,4.850071094610862,8.904180934217212,6.837522054800631,5.275186563074053,8.906016254215542,10.343780861623978,7.7074071971835965,8.271509433314632
011010011002,13.612819168077444,8.914276699889232,8.464640823171415,4.807760178715598,5.23107499266194,3.5922708316446195,3.3584351726623933,2.1546237087717954,2.0256394471106733,1.3596590259449295,2.0718453041698903,8.471800947176233,2.975673853779205,0.4014151729189057,1.0642614931274208,2.5993687274148667,2.833206549937174,1.8578793022702937,3.9908272073571522,4.57504586698352,3.244800716234987,4.245278375263594,5.068801337398189,5.723380764496217,6.895348794850162,25.33520139366594,23.017927732297736,27.882557862166124,18.96448216306519,7.958907292029092,6.618610978997557,19.93320973980433,6.83075630404146,5.338857422590742,8.898091016356384,14.343722112786535,6.099961282964133,8.478236347473462,11.05150860360965,15.847444102289002,13.872263610432173,5.241758821925601,9.296059302132075,7.229269027957005,5.66579544411247,9.29750592497824,10.732308929150413,8.079882882895541,8.634366710683674
011010011003,13.36587166619332,8.65974633962631,8.242948227966291,4.561673870496051,5.050011428694454,3.367707529660722,3.177860939922306,1.9208464912222099,1.848291254214687,1.1263994998723974,1.9470961547579075,8.458807282375599,2.893831521388538,0.16150827530387268,0.9959553440015978,2.572737999589468,2.9057679280356785,2.023204349145897,4.095143450604565,4.698791343746081,3.4118327864467624,4.383113928417728,5.247711922181102,5.934235109632685,7.088364257839382,25.094051659160268,22.766294910882554,27.677519703092205,18.73915509830173,7.7920248043072915,6.453437479650546,19.869382677043767,6.712190320768171,5.217491980980068,8.834623829589663,14.30057442963028,6.043546404134766,8.439623094475733,11.019281870260144,15.821580429244035,13.864314135040352,5.277611095606966,9.315539813422092,7.262314777943544,5.712806434032204,9.333772207676379,10.78942783078901,8.182546739691714,8.753409194558058
011010011004,13.045743249643104,8.279766069596006,7.978556943719257,4.248374198632725,4.868342882799169,3.0141607690987335,2.880017040577195,1.560837883182202,1.5684743742103224,0.8836249087630726,1.8983749281205253,8.533621116784458,2.737729359130493,0.30586980257854074,0.9374664960494687,2.5018414663398776,2.9729908740907534,2.3415111367286494,4.197459191564777,4.959208922865038,3.612454274472106,4.533819483567366,5.4584479707540385,6.195589275720595,7.318165985462042,24.721453464702236,22.387287289404394,27.338752835929416,18.38027465816116,7.501543363653535,6.166632488909407,19.707323895228686,6.485778517041283,4.990925029109739,8.679647570351895,14.168981032080229,5.904015867890237,8.319787390699371,10.905240070525895,15.713295992901621,13.782317193749073,5.272928387184384,9.277067849058332,7.247221988940028,5.722647945956856,9.319641885363696,10.804133253310326,8.268814883440339,8.863739441644968
011010011005,13.021245530745924,8.101756948125518,8.020983881405282,4.243154252874677,4.987080212599319,2.777682401777311,2.6133700817047614,1.3329227984064598,1.2977507960829384,1.010732231690709,2.1118928556784837,8.777796689714371,2.481383750931217,0.5616575547084514,0.7556835710959503,2.277342809532848,2.8168611736431313,2.5975118486691784,4.056135205454086,5.229332641556539,3.5442022680817,4.4236479714824,5.39102033806015,6.171246553976996,7.263197924972986,24.512171880610655,22.200002790903707,27.09065707429198,18.14939974239917,7.2342772192839995,5.898535546103851,19.44424097611423,6.214885976883952,4.720165855297753,8.419026391579152,13.913191041169588,5.648176373275856,8.068326904581287,10.654775217669382,15.463827405934506,13.541501806528835,5.068838956743378,9.054023227266166,7.0357018872386305,5.524876177142034,9.107103138274772,10.604382632992273,8.109526441748713,8.718670527040182
011010011006,12.850157564936387,8.40516354925275,7.678921306771869,4.047324641280713,4.465186284465154,3.3188422066968197,3.291528763930042,1.874912906950307,2.017269627213826,0.5945092812931703,1.3993715633803911,8.021616237607365,3.242542386464851,0.4259042672494931,1.4426557947498655,3.013897220952203,3.4492925118578213,2.0480998849571415,4.657159553440951,4.549582138709137,3.996579115415044,4.961401115846216,5.83230497292107,6.507672205416865,7.67048360139455,24.913030608024307,22.52223630061866,27.649737261036687,18.63606748018372,7.905622766302476,6.577662704784008,20.202911409209356,6.95200812614144,5.459399822297717,9.179513879628152,14.674408916270794,6.409363635472213,8.828425604985577,11.414489624647137,16.22310619858731,14.294729634409345,5.776994241292696,9.78790467768949,7.754164644533759,6.2231743374702235,9.826744141390298,11.304488867398504,8.739450563163762,9.320679716104454
011010012001,13.319358688288903,7.941169777772915,8.495719414691344,4.639847560839002,5.625892110553088,2.435271853405986,2.047543040708986,1.1806404805033945,0.7404307261707403,1.729150647762234,2.8789004256381183,9.553787946321991,1.7103422863788735,1.2597374403651602,0.3918791794660898,1.5208828510624806,2.193176700771075,3.201169170850787,3.446109017564143,5.906711790438728,3.1261886563611947,3.882361674094647,4.944294750720867,5.828427755681808,6.83315969927332,24.199154959725547,21.9757746245388,26.59517557941564,17.74543977397046,6.621492949602668,5.280660324023216,18.683665808775743,5.501463639207378,4.006970755927787,7.653741947149733,13.141461987493315,4.876477067929171,7.293590487805897,9.879664032229151,14.688422661292153,12.766093416376972,4.3311118223876015,8.290005630489622,6.285207293330756,4.79576310893899,8.354167756634952,9.867138071417722,7.442080761364228,8.077697319583208
011010012002,13.69271667959923,8.467198938273405,8.755767782435461,4.9478192332323285,5.7377739678911555,2.9743876599022476,2.5698675741165578,1.6712243018548112,1.2800535977140386,1.7539133012090289,2.7831037511887295,9.355015075357917,2.0408846401902405,1.0053341169142662,0.15483711605366923,1.6767876031417779,2.0794484575388195,2.761388276711759,3.309950144796237,5.501412925760927,2.8077483915652173,3.671133777800313,4.651751666518849,5.4657044180194045,6.530073975609515,24.739810219615077,22.512281913021546,27.115239339373854,18.281855282541,7.1069698864029345,5.766521428921432,18.996589485293715,5.912708715938194,4.425422686278562,7.961255044459548,13.413540920098185,5.1642608962321646,7.549915363775197,10.127122128356888,14.92752574710261,12.967326894721543,4.396621992443802,8.423405913276996,6.377567098368109,4.839906000809227,8.449967179980877,9.920886706882792,7.375513357355918,7.975240014556033
011010012003,13.247456520792703,8.050357901695039,8.345635470508627,4.517826215802499,5.399507613778912,2.598557761641643,2.2957278614126735,1.238589004525409,0.9642907581221268,1.4572948378840216,2.5828807173110118,9.246344144559817,2.0225779996224102,0.9498708431842248,0.3698094088967792,1.8069263279118062,2.396808275815032,2.918853115629452,3.6460459051045446,5.6088553628348,3.2293576995433324,4.047986130943309,5.0664902557109475,5.904781074401455,6.9502736709493504,24.371355894738922,22.11459567252146,26.83257079404948,17.949901731520026,6.8947097200603995,5.554691592149887,18.996025139102482,5.804470309119505,4.309384443117543,7.966203659031323,13.453181582984426,5.188330596155861,7.603973605649821,10.1896394080116,14.997984639133833,13.071357331332898,4.604924391215377,8.58296946261593,6.567964607130466,5.0641867755566725,8.638775347895258,10.141411080538035,7.675910671213661,8.297741135627875
