STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE,GEOID,geometry,min_dist_to_poll_miles,nearest_polling_idx,min_manhattan_dist_miles,min_dist_to_civic_center_miles,dist_to_city_hall_miles,min_dist_to_poll_miles_norm,min_manhattan_dist_miles_norm,min_dist_to_civic_center_miles_norm,accessibility_score,accessibility_category
1,101,400,7,450,32.387629,-86.282926,011010004007,POINT (-86.282926 32.387629),0.34606580090213535,18,0.4672300500016249,0.7402555816998921,1.819795170153747,0.031534587837479665,0.032683107549890636,0.025059073135079053,0.029936489340482774,Excellent
1,101,500,1,1596,32.379782,-86.28537,011010005001,POINT (-86.28537 32.379782),0.4602192619437676,16,0.5942279999999585,0.9608557187553916,1.5564504892617061,0.04934276044484616,0.048152220340103954,0.03332361421826014,0.04417985454544769,Excellent
1,101,500,2,661,32.382365,-86.277859,011010005002,POINT (-86.277859 32.382365),0.5257726612734186,18,0.5671710300008286,0.41514328088827906,2.085601613132984,0.05956922436113773,0.04485651894741651,0.012879098985610947,0.04114837512436333,Excellent
1,101,500,3,645,32.385643,-86.276811,011010005003,POINT (-86.276811 32.385643),0.31942262276995176,18,0.41330103000150586,0.2998093273566633,2.1919350342951063,0.027378197740698475,0.026114229130526717,0.00855823948855664,0.021353019682004398,Excellent
1,101,600,1,1182,32.374026,-86.292024,011010006001,POINT (-86.292024 32.374026),0.23463705413256716,16,0.26206199999973734,0.5586497209989497,1.1536764344441106,0.014151476210480433,0.00769240725536643,0.018255409652622553,0.013444935556588867,Excellent
1,101,600,2,581,32.369352,-86.291031,011010006002,POINT (-86.291031 32.369352),0.5334221777597792,15,0.594573000000068,0.7229812789172322,1.3493310961672162,0.06076256452541293,0.0481942434114558,0.024411910413712812,0.046086871957715755,Excellent
1,101,700,1,519,32.362934,-86.311954,011010007001,POINT (-86.311954 32.362934),0.3407776776154387,14,0.46223100000277384,1.1475861116237642,1.1570239071219812,0.030709629825701266,0.032074193246335675,0.040319262652290605,0.03400188869986839,Excellent
1,101,700,2,478,32.36165,-86.3034,011010007002,POINT (-86.3034 32.36165),0.6906789638211903,15,0.7138657199977345,0.922105684019088,1.2511357336438351,0.08529494369558961,0.06272481292631375,0.03187188686066423,0.06249698741432924,Excellent
1,101,900,1,618,32.378299,-86.348277,011010009001,POINT (-86.348277 32.378299),0.38558426125852147,17,0.4846560000005766,1.7650069579268302,2.785342384442188,0.03769954820558653,0.034805692883070734,0.06345025440049776,0.04455660346730515,Excellent
1,101,900,2,1515,32.389821,-86.353236,011010009002,POINT (-86.353236 32.389821),0.678114282887897,17,0.7027649999999923,2.629324593704041,3.2113797744422237,0.08333482785876037,0.06137267858320109,0.09583096234176977,0.0804950234209954,Excellent
1,101,1000,1,322,32.375817,-86.334234,011010010001,POINT (-86.334234 32.375817),1.1147568830058354,13,1.2554280900006205,1.5385171932886335,1.830697624744432,0.15145196350823212,0.12869036106799486,0.054965064908972336,0.115677413196383,Excellent
