GEOID,poll_0,poll_1,poll_2,poll_3,poll_4,poll_5,poll_6,poll_7,poll_8,poll_9,poll_10,poll_11,poll_12,poll_13,poll_14,poll_15,poll_16,poll_17,poll_18,poll_19,poll_20,poll_21,poll_22,poll_23,poll_24,poll_25,poll_26,poll_27,poll_28,poll_29,poll_30,poll_31,poll_32,poll_33,poll_34,poll_35,poll_36,poll_37,poll_38,poll_39,poll_40,poll_41,poll_42,poll_43,poll_44,poll_45,poll_46,poll_47,poll_48
11010009002,17.773124386394425,12.89348428548349,12.033504417960158,7.659040351945518,13.568916450221831,7.281867100799086,6.842556575987673,5.496041855667541,5.359961226341233,4.238383436688332,4.2924428647768655,8.576807883977283,5.6321224849938485,3.6934395466464514,3.850646849018853,4.924378937949719,4.516758422707445,1.045148943044975,5.343805535188339,5.398486336013521,4.836144009345446,6.251631103433706,6.868032858190315,7.916910037655188,8.633974175749065,31.342040836616253,28.122087315296955,31.909975517914177,23.31514782457405,10.96598605639579,9.751202356245418,22.6807262604546,9.734425292355873,8.470553146010166,11.259895360831148,16.550262840667603,8.467446282326916,10.700038525109672,13.533498204232792,18.218648638572336,15.98419227757963,6.900344240496104,9.964333204916302,8.332608398473909,6.865547367243715,10.085500888563011,11.455627772875838,9.380242832465484,10.249543291038565
11010010001,16.5614475499273,11.217642014738962,10.821827581493036,6.447363515478395,12.965563522934868,5.606024830054557,5.1667143052431435,3.8220637031329616,3.684118955596704,3.006201299911765,3.109349174195633,7.973454956690321,3.95628021424932,2.0312674761082183,2.176668696484273,3.24791529446854,2.8402947792262667,1.244609591509563,3.66734189170716,4.795133408726559,3.1603017386009173,4.575167459952527,5.192190587445785,6.240446394174009,6.958131905004536,29.666198565871724,26.446245044552427,30.233511874433,21.639305553829523,9.290143785651262,8.074738712764239,21.00488398971007,8.058583021611344,6.794089502528988,9.58405309008662,14.874420569923076,6.790982638845739,9.024196254365144,11.857655933488262,16.542184995091155,14.3083500068351,5.224501969751575,8.288490934171772,6.65614475499273,5.189083723762536,8.409037245081835,9.77978550213131,7.703779188984305,8.573701020294035
11010010002,15.079473573017513,11.137484931711136,9.339853604583244,4.965389538568606,11.38292716268781,5.525867747026732,5.212074515018579,3.782917220724024,3.695925037593051,1.524227323001976,1.5782867510905092,7.571426796077896,4.266345209837573,1.4645755402835945,2.384207190525309,3.9351535412032264,4.5198652863906945,2.2338349882560555,5.688046031292331,4.527321759230492,5.246250015534319,6.595871599537699,7.278138864379187,8.32639467110741,9.043458809201288,29.5860414828439,26.3660879615246,30.52369294244846,21.92886524910833,9.579703480930071,8.364919780779699,22.228988280910187,8.348142716890154,7.084270570544447,10.35455528353238,15.976735804739832,7.547814632085203,10.12713286191855,13.003467259870506,18.277057675817417,16.211614699193458,7.127766662109933,10.191755626530131,8.560030820087738,7.092969788857545,10.32100115575329,11.691749412802764,9.724483328569477,10.593783787142556
11010011001,15.260293039382605,9.951284377446656,9.52067307094834,5.1462090049336995,11.563125256316257,4.339045820025601,3.980513750978662,2.5488709657375073,2.4643642735531337,1.7050467893670698,2.586153329936496,8.540146892514944,2.8123330060770253,0.7680167024991612,0.9040973318254688,2.126337504815639,2.488597810282476,2.7837498601911346,3.656778555184113,5.380466526650677,3.2149825394261,4.564604123429481,5.246871388270969,6.295127194999193,7.012812705829719,28.39921955584277,25.179266034523472,29.089564666260703,20.495358345657227,8.146196577478968,6.930791504591945,20.795481377459083,6.91463581343905,5.650763667093343,8.702325176780544,14.250562342326669,5.8955845253333665,8.400338026768738,11.276672424720694,16.414803584077944,14.18096859582189,5.096499186001715,8.161109523158562,6.52876334397952,5.061702312749326,8.290355052381722,9.660481936694548,7.6932158524612575,8.562516311034338
11010011002,15.329886785887384,10.381274311208324,9.590266817453118,5.215802751438478,11.632719002821032,4.769035753787267,4.411125057476978,2.978860899499174,2.8949755800514496,1.7740191631351985,2.6551257037046243,8.354977816993301,3.242322939838692,0.7319770837734724,1.3340872655871352,2.556327438577305,2.826624579019971,2.6060372575092896,3.994805323921608,5.195297451129035,3.5530093081635954,4.902630892166975,5.584898157008463,6.633153963736688,7.350218101830564,28.82920948960443,25.609255968285137,29.51955460002237,20.925348279418895,8.576186511240634,7.360781438353611,20.81101569587533,7.344625747200716,6.080753600855009,9.13231511054221,14.680552276088337,6.325574459095033,8.830327960530404,11.70728373121901,16.75283035281544,14.518373991822736,5.43452595473921,8.498514919159408,6.866790112717014,5.399107708750171,8.627760448382567,9.99850870543204,8.031242621198754,8.900543079771833
11010011003,14.840866442143986,10.040762051524228,9.10124647370972,4.72678240769508,11.143698659077636,4.429144866839823,4.068127306846285,2.6389700125517295,2.5519778294207565,1.2856201921284502,2.1667267326978763,8.295947407011571,3.0310562093777573,0.2367430126635764,0.993575005903041,2.543278611107659,3.0434836641107537,2.891247343631551,4.21166440901239,5.481128909987945,3.7698683932543777,5.119489977257758,5.801757242099246,6.85001304882747,7.567077186921347,28.48931860265699,25.269365081337693,29.28778256925199,20.693576248648515,8.343793107733605,7.129009407583233,20.99369928045037,7.1128537164303385,5.848360197347981,9.034138218151542,14.656318739358992,6.227397566704363,8.806094423801062,11.683050194489669,16.969689437906222,14.735233076913518,5.651385039829993,8.71537400425019,7.083649197807797,5.615966793840954,8.84461953347335,10.215367790522825,8.248101706289535,9.117402164862614
11010011004,14.748281904383164,9.52377993463159,9.0086619359489,4.634197869934259,11.051114121316814,3.9121627499471834,3.562329899213342,2.1219878956590903,2.043073558104565,1.1924142816309793,2.0735208222004053,8.202741496514099,2.9241800986739905,0.3672312873600358,1.042042079361726,2.5923670573029938,3.24791529446854,3.1888848844868085,4.416096039370177,5.625908757627351,3.974300023612164,5.323921607615545,6.006188872457033,7.054444679185257,7.771508817279133,27.97233648576435,24.752382964445054,28.932978736624953,20.338151043284824,7.988989275106566,6.774205574956193,20.63827407508668,6.7574285110666485,5.493556364720942,9.012390172368798,14.634570693576247,6.205649520921621,8.784346378018318,11.660680775970274,16.934892564653833,14.7973703505785,5.855816670187779,8.919805634607977,7.288080828165584,5.82101979693539,9.049051163831136,10.41979942088061,8.452533336647322,9.3218337952204
11010011005,14.85950762424348,9.224278275566382,9.119887655809212,4.745423589794575,11.162961213913778,3.612039718145327,3.24791529446854,1.8218648638572337,1.7249307169398636,1.3042613742279443,2.1853679147973706,8.314588589111064,2.6638249220177217,0.6717039283184412,0.9295736140281108,2.479898591969379,3.2721488311978826,3.4939788981818634,4.440329576099519,5.931002771322405,3.998533560341506,5.348155144344887,6.030422409186375,7.078678215914599,7.796363726745126,27.672213453962495,24.452881305379847,28.617942759143503,20.023736438540023,7.674574670361763,6.459169597474742,20.32385947034188,6.443013906321847,5.179141759976139,8.766947941392123,14.389128462599576,5.960207289944947,8.539525519778294,11.41585991773025,16.68945033367716,14.551928119601826,5.880050206917121,8.94403917133732,7.3123143648949265,5.845253333664733,9.07390607329713,10.444032957609952,8.476766873376665,9.346067331949744
11010011006,14.386021598916326,9.996644587222091,8.646401630482062,4.271937564467422,10.688853815849976,4.385027402537687,4.035194551803845,2.594852548249593,2.515938210695068,0.8301539761641419,1.711260516733568,7.840481191047262,3.357276896118906,0.5555072265649272,1.4751388768066414,3.025463854747909,3.610796972672027,2.986938745075621,4.778977717573664,5.256813352057366,4.337181701815651,5.686803285819032,6.36907055066052,7.417326357388744,8.13439049548262,28.445201138354857,25.225247617035556,29.40522201647881,20.81101569587533,8.461853927697069,7.246448854810047,21.111138727677183,7.230293163657152,5.966421017311445,9.445486969813713,15.067667491021163,6.638746318366536,9.218064548199884,12.09439894615184,17.36798936209875,15.302546385474791,6.218698348391266,9.282687312811465,7.650962506369071,6.183901475138877,9.411932842034624,10.782681099084098,8.815415014850808,9.68471547342389
11010012001,15.480880360893286,8.658829085215057,9.74126039245902,5.367417699181031,11.784333950563584,3.048454646003952,2.698000422533461,1.392496302832217,1.1377334808057962,1.9256341108777513,2.806740651447177,8.935961325760871,2.070413958517156,1.3452719748468316,0.5573713447748767,2.107074949979495,3.1043781923024345,3.8183354667130622,4.2334124547951335,6.6039494451141465,3.791616439037121,5.1412380230405015,5.823505287881989,6.871761094610213,7.58944660544074,27.10738563634782,23.88743211502852,28.024531795642936,19.430325475039457,7.080542334124548,5.865758633974176,19.730448506841316,5.8496029428212815,4.585109423738924,8.436377645494426,14.162327413722396,5.56439285669902,8.160488150421912,11.036822548373868,16.31041296432078,14.172890750245443,5.484235773671195,8.716616749723489,7.084891943281097,5.617209539314254,8.84586227894665,10.216610535996123,8.269849752072279,9.139150210645358
11010012002,15.46969565163359,9.248511812295725,9.730075683199324,5.355611617184684,11.77252786856724,3.636894627611319,3.2758770676177815,1.8467197733232257,1.7597275901922529,1.913828028881405,2.794934569450831,8.924155243764526,2.238805970149254,0.977419314750146,0.2013247666745374,1.7510283718791555,2.469335255446332,3.2162252848993997,3.63378776392807,6.04533535486597,3.1913703754334075,4.540991959436788,5.223259224278276,6.27213640374315,6.989200541837027,27.69706836342849,24.477114842109188,28.49553233002349,19.90132600942001,7.552164241241751,6.33675916835473,20.201449041221867,6.320603477201835,5.056109958119478,8.241887978923037,13.86406850013049,5.43514732747586,8.014465557309208,10.890799955261164,16.164390371208075,14.136229758783104,5.052381721699579,8.116370686119776,6.484645879677384,5.01758484844719,8.245616215342936,9.61636447239241,7.669603688468565,8.539525519778294
11010012003,15.297575403581591,8.880659152199039,9.557955435147328,5.183491369132688,11.601028993251893,3.2690419675146334,2.9664334447661775,1.47886711322654,1.4074092485118124,1.7423291535660583,2.6234356941354844,8.752656368449179,2.2201647880497597,1.0134589334758348,0.4778356344837014,2.0269178669516696,3.0242211092746096,3.5840779449960856,4.153876744503958,6.2727577764798,3.7120807287459456,5.061702312749326,5.743348204854164,6.792225384319038,7.509289522412915,27.3292157033318,24.109262182012504,28.292964817875653,19.698137124535524,7.348975356357265,6.134191656206893,19.99826015633738,6.117414592317348,4.853542445971641,8.308374861744566,13.93055538295202,5.501634210297389,8.080331067394088,10.956665465346044,16.230877254029604,14.093355039954268,5.404078690643369,8.637081039432314,7.004734860253272,5.5376738290230785,8.766326568655474,10.137074825704948,8.190314041781104,9.059614500354185
