GEOID,NAMELSAD20,COUNTYFP20,POP20,nearest_poll_miles,Access_Level
01081041400,Census Tract,081,3388,0.7040274451815713,Very Close
01081041600,Census Tract,081,3573,0.5077389497949383,Very Close
01081041200,Census Tract,081,4986,2.4209526771450727,Moderate
01097002400,Census Tract,097,3269,0.988915363917369,Very Close
01097003708,Census Tract,097,4370,1.1518700182092467,Moderate
01003011102,Census Tract,003,5684,4.665449617852161,Limited
01097003710,Census Tract,097,4217,0.19976833480690226,Very Close
01097002501,Census Tract,097,3448,0.9604069662354145,Very Close
01097003205,Census Tract,097,2856,0.31632830580019283,Very Close
01097003302,Census Tract,097,4987,0.16078749318656757,Very Close
01097003402,Census Tract,097,3776,1.012837710788096,Moderate
01117030320,Census Tract,117,5500,1.3903540613414245,Moderate
01117030701,Census Tract,117,5077,4.140427928606848,Limited
01097003405,Census Tract,097,1941,0.4459162975143949,Very Close
01097003406,Census Tract,097,2944,0.34629054062684195,Very Close
01097003901,Census Tract,097,1924,0.7908603882612241,Very Close
01097003902,Census Tract,097,809,0.6929847516377667,Very Close
01097000701,Census Tract,097,1783,0.03017484673154986,Very Close
01097000702,Census Tract,097,2038,0.6388086533935085,Very Close
01097002600,Census Tract,097,2400,0.39870389585333227,Very Close
01097003408,Census Tract,097,3915,1.2761976500843488,Moderate
01097004000,Census Tract,097,2100,0.29467160559633815,Very Close
01097004100,Census Tract,097,638,0.08644560319945123,Very Close
01099076000,Census Tract,099,3093,2.048774275055995,Moderate
01099075800,Census Tract,099,1085,1.0732355287278101,Moderate
01097002700,Census Tract,097,2251,0.3462395973049875,Very Close
01099075700,Census Tract,099,1428,1.0771096445086603,Moderate
01099076200,Census Tract,099,1698,3.5406297818687777,Limited
01099075600,Census Tract,099,926,5.341308120660043,Poor Access
01117030331,Census Tract,117,4509,1.0535485968106444,Moderate
01117030800,Census Tract,117,4235,1.967352232936683,Moderate
01117030315,Census Tract,117,5610,0.6451715545481572,Very Close
01117030607,Census Tract,117,6175,0.8508918072736913,Very Close
01117030304,Census Tract,117,6311,1.3640751190939635,Moderate
01117030316,Census Tract,117,5096,1.5228647922494432,Moderate
01117030305,Census Tract,117,3935,0.5604042278395758,Very Close
01117030330,Census Tract,117,5557,0.22314799005817798,Very Close
01117030306,Census Tract,117,3866,0.6179119595814943,Very Close
01097000901,Census Tract,097,1543,0.5005554190141194,Very Close
01097000902,Census Tract,097,1914,0.3327056619078106,Very Close
01097000903,Census Tract,097,1454,0.281699065162116,Very Close
01097001001,Census Tract,097,1513,0.7481167701256892,Very Close
01097001002,Census Tract,097,1777,0.5267355374121019,Very Close
01097001100,Census Tract,097,2141,0.16106772271282713,Very Close
01097001302,Census Tract,097,2402,0.3062378909563645,Very Close
01097001400,Census Tract,097,1890,0.5615972601856906,Very Close
01097002800,Census Tract,097,4562,0.04213446461049342,Very Close
01073014001,Census Tract,073,3864,1.4590759592402869,Moderate
01073014410,Census Tract,073,5568,0.10385036164784973,Very Close
01087231602,Census Tract,087,1602,2.7900009628939535,Moderate
01087231601,Census Tract,087,1132,3.3949427944346864,Limited
01087231603,Census Tract,087,1112,3.8790154199624443,Limited
01003010904,Census Tract,003,7747,4.0640345304544585,Limited
01003011501,Census Tract,003,7216,1.1554721268608388,Moderate
01011952100,Census Tract,011,1272,2.3880720947873617,Moderate
01069040302,Census Tract,069,3916,7.62184391553855,Poor Access
01069040301,Census Tract,069,3883,7.933354503074241,Poor Access
01025958003,Census Tract,025,2803,4.72901546224969,Limited
01025957603,Census Tract,025,2111,1.9354633709469318,Moderate
01025957604,Census Tract,025,2688,2.333482100700693,Moderate
01003010400,Census Tract,003,5722,10.208963315224157,Poor Access
01003011201,Census Tract,003,4895,0.8327636013818283,Very Close
01003010800,Census Tract,003,7807,0.6977989714412158,Very Close
01003011000,Census Tract,003,5459,0.8237528647963097,Very Close
01003010300,Census Tract,003,8380,5.3932433246196805,Poor Access
01003010500,Census Tract,003,4850,4.107189023685136,Limited
01003011300,Census Tract,003,5170,4.15702705358401,Limited
01003010704,Census Tract,003,5307,1.5982863780653094,Moderate
01003010100,Census Tract,003,3745,4.262290520015265,Limited
01033020802,Census Tract,033,3422,3.4078214729393435,Limited
01033021000,Census Tract,033,3678,3.3177690104389117,Limited
01033020801,Census Tract,033,4182,1.5283648369908158,Moderate
01033020100,Census Tract,033,3599,0.612563978719778,Very Close
01003010200,Census Tract,003,3000,5.798991718168504,Poor Access
01003010600,Census Tract,003,3234,1.135471065602293,Moderate
01111000100,Census Tract,111,3772,1.0466199893226693,Moderate
01111000200,Census Tract,111,3439,2.594089016600658,Moderate
01095030801,Census Tract,095,5137,1.8155149438529714,Moderate
01095031100,Census Tract,095,5066,2.370581592347658,Moderate
01095030902,Census Tract,095,4887,2.638458975107566,Moderate
01043964400,Census Tract,043,4562,2.223527485037857,Moderate
01043964500,Census Tract,043,4629,4.518381913091817,Limited
01043964100,Census Tract,043,5974,2.3835405546206556,Moderate
01043964700,Census Tract,043,5369,1.8218970481031305,Moderate
01043965600,Census Tract,043,2455,9.113335965830867,Poor Access
01043965700,Census Tract,043,2952,5.985066968285246,Poor Access
01043965300,Census Tract,043,4944,1.5348179494374363,Moderate
01095031200,Census Tract,095,5727,2.194353490418615,Moderate
01055011002,Census Tract,055,4797,3.4656346671635334,Limited
01055001200,Census Tract,055,3101,0.9348572823496427,Very Close
01055010800,Census Tract,055,2791,3.95806895351095,Limited
01055010602,Census Tract,055,4004,5.5502247995462755,Poor Access
01055000200,Census Tract,055,3080,1.9518651632534727,Moderate
01055010401,Census Tract,055,3452,1.1525208183815772,Moderate
01123962501,Census Tract,123,4285,14.004035877535681,Poor Access
01123961900,Census Tract,123,2342,10.074193111827414,Poor Access
01039962500,Census Tract,039,1550,1.3418881203051898,Moderate
01039962800,Census Tract,039,1693,4.915653183340785,Limited
01039962000,Census Tract,039,3911,1.3594344105546439,Moderate
01039962900,Census Tract,039,1830,3.2005673618405788,Limited
01109189003,Census Tract,109,3946,1.707564393354868,Moderate
01043965100,Census Tract,043,4255,2.2298748794452856,Moderate
01043964600,Census Tract,043,4046,5.891552263979912,Poor Access
01043965200,Census Tract,043,2395,1.0929310004675497,Moderate
01043964300,Census Tract,043,5372,2.8704432105886695,Moderate
01017954600,Census Tract,017,3844,8.702984227187823,Poor Access
01065040200,Census Tract,065,1396,19.22343382778747,Poor Access
01065040300,Census Tract,065,1946,17.711280981204496,Poor Access
01065040100,Census Tract,065,1627,15.535402694894382,Poor Access
01065040500,Census Tract,065,1480,6.4803378323238,Poor Access
01065040000,Census Tract,065,3624,7.876320584767028,Poor Access
01071951000,Census Tract,071,4349,2.09810936440021,Moderate
01071950200,Census Tract,071,3360,2.481614705717768,Moderate
01071950400,Census Tract,071,1987,2.129745056167486,Moderate
01071950700,Census Tract,071,4654,1.4495886508796096,Moderate
01071950500,Census Tract,071,3416,1.2356358035600183,Moderate
01051030902,Census Tract,051,4120,8.426479388678107,Poor Access
01051030702,Census Tract,051,4073,7.1925998499953465,Poor Access
01051030701,Census Tract,051,8391,5.122873635246784,Poor Access
01049960900,Census Tract,049,3995,4.375288813412261,Limited
01049960500,Census Tract,049,5125,3.6114950281085174,Limited
01117980000,Census Tract,117,14,2.6439177460875856,Moderate
01049960200,Census Tract,049,3518,5.74309330625893,Poor Access
01049961000,Census Tract,049,3950,4.615638593519228,Limited
01049961100,Census Tract,049,3336,2.2925437474188195,Moderate
01049960800,Census Tract,049,4595,4.952049720655494,Limited
01049961400,Census Tract,049,4216,2.276198884712614,Moderate
01049961200,Census Tract,049,2425,2.1723219084200895,Moderate
01049961300,Census Tract,049,5981,2.740363757247,Moderate
01071950800,Census Tract,071,4135,0.22061787092674143,Very Close
01061050100,Census Tract,061,4890,3.2334250575442147,Limited
01061050600,Census Tract,061,4002,3.3054852140078275,Limited
01061050300,Census Tract,061,5173,1.2668487130169868,Moderate
01061050400,Census Tract,061,6004,2.957081585870483,Moderate
01061050500,Census Tract,061,4499,1.3010141452559822,Moderate
01061050200,Census Tract,061,2091,1.6871020766417195,Moderate
01073014301,Census Tract,073,3014,1.358979743513035,Moderate
01073010802,Census Tract,073,3633,0.4783470214024505,Very Close
01073012103,Census Tract,073,4277,1.4538489542428565,Moderate
01073014104,Census Tract,073,3820,2.687481451022346,Moderate
01073010500,Census Tract,073,1581,0.8803004946249463,Very Close
01073014404,Census Tract,073,5918,0.7980612397495623,Very Close
01073003200,Census Tract,073,1125,0.3454296925582602,Very Close
01073011706,Census Tract,073,2304,3.7464053439565244,Limited
01073012701,Census Tract,073,4081,1.5877646773433618,Moderate
01073005600,Census Tract,073,5053,0.2468916118017957,Very Close
01073012602,Census Tract,073,3106,1.2467804473799469,Moderate
01073012104,Census Tract,073,2806,1.7182084183820245,Moderate
01073010803,Census Tract,073,6514,0.3610061362561885,Very Close
01073005000,Census Tract,073,3374,0.7882286822710641,Very Close
01073012403,Census Tract,073,3414,1.7166220966135208,Moderate
01073012302,Census Tract,073,3918,3.0125826623610954,Limited
01073011901,Census Tract,073,2926,2.6942648254688764,Moderate
01073011205,Census Tract,073,2172,1.065587787130465,Moderate
01073011210,Census Tract,073,3710,1.1607210371706793,Moderate
01073011600,Census Tract,073,3863,2.716905668211104,Moderate
01073010100,Census Tract,073,1381,0.26811405349922757,Very Close
01089001302,Census Tract,089,1968,0.5898468504745764,Very Close
01089003000,Census Tract,089,2837,0.3076973401131891,Very Close
01089003100,Census Tract,089,3699,0.6520792585574009,Very Close
01015981902,Census Tract,015,2,4.518153844913092,Limited
01015000900,Census Tract,015,3417,0.31952608010639627,Very Close
01015002400,Census Tract,015,4402,1.9347864935936507,Moderate
01015001400,Census Tract,015,3160,1.397590967675347,Moderate
01015000600,Census Tract,015,1780,1.3394414710382703,Moderate
01015002600,Census Tract,015,4664,2.0199922798781382,Moderate
01047956800,Census Tract,047,2709,21.88501774273375,Poor Access
01015001000,Census Tract,015,5718,0.2974183955510543,Very Close
01015002102,Census Tract,015,3243,1.4175784312577144,Moderate
01015981903,Census Tract,015,0,4.023535510047559,Limited
01015002502,Census Tract,015,4553,1.2045364730054218,Moderate
01015000700,Census Tract,015,2952,2.682540222044636,Moderate
01015002300,Census Tract,015,3717,2.731407840845819,Moderate
01015001202,Census Tract,015,4304,1.10569554102884,Moderate
01063060000,Census Tract,063,1366,13.251308887733051,Poor Access
01063060200,Census Tract,063,2199,10.882803846006745,Poor Access
01073013601,Census Tract,073,2918,0.4946110212646592,Very Close
01073013801,Census Tract,073,1907,0.7992177495633445,Very Close
01073013901,Census Tract,073,1565,0.4687087310091921,Very Close
01073013902,Census Tract,073,2269,1.0657140675156136,Moderate
01073014105,Census Tract,073,5057,0.9883326750364337,Very Close
01073000500,Census Tract,073,3037,0.5775836259944664,Very Close
01073000700,Census Tract,073,2252,0.2610096731691052,Very Close
01073014405,Census Tract,073,4226,1.0846320100097129,Moderate
01073000800,Census Tract,073,3306,0.7256739427838235,Very Close
01073001100,Census Tract,073,4420,0.7103544750338647,Very Close
01073001200,Census Tract,073,2496,0.5320742248745984,Very Close
01073001400,Census Tract,073,1791,0.7684491917889922,Very Close
01073001500,Census Tract,073,2452,0.4991117728134479,Very Close
01073001600,Census Tract,073,2661,0.23090936965997896,Very Close
01073001902,Census Tract,073,1522,0.918846490593485,Very Close
01073002000,Census Tract,073,3478,0.38997941596310803,Very Close
01073002200,Census Tract,073,2391,0.333307114835475,Very Close
01073002303,Census Tract,073,2998,0.3822098654537342,Very Close
01073002305,Census Tract,073,3050,0.3321963780946205,Very Close
01073002306,Census Tract,073,3489,0.509218356633922,Very Close
01073002900,Census Tract,073,1838,0.9255027753925833,Very Close
01073003001,Census Tract,073,3200,0.3480273669837314,Very Close
01073003002,Census Tract,073,2568,0.21306814676589442,Very Close
01073003100,Census Tract,073,3051,0.48821798833985236,Very Close
01073003300,Census Tract,073,754,0.9662319053861582,Very Close
01073003400,Census Tract,073,1955,1.060124863534542,Moderate
01085781100,Census Tract,085,1535,8.795463797458147,Poor Access
01085780800,Census Tract,085,3359,5.139274247918065,Poor Access
01085781200,Census Tract,085,2707,3.543242070118577,Limited
01085781000,Census Tract,085,2710,1.5795657285487934,Moderate
01073003500,Census Tract,073,2206,1.9049003200318322,Moderate
01073003600,Census Tract,073,4359,0.9508218724044383,Very Close
01073003802,Census Tract,073,4607,1.0120023565625025,Moderate
01073003803,Census Tract,073,3547,0.2009339535427325,Very Close
01073003900,Census Tract,073,976,0.618078540830746,Very Close
01073004000,Census Tract,073,2984,0.10054820719225531,Very Close
01073004200,Census Tract,073,1741,0.46176562930066184,Very Close
01041963900,Census Tract,041,1371,2.685530251799623,Moderate
01041963800,Census Tract,041,1561,5.501579672839324,Poor Access
01041963400,Census Tract,041,1850,3.5718661795803426,Limited
01041963600,Census Tract,041,2829,2.721237983666248,Moderate
01041963700,Census Tract,041,3621,1.9177854878696108,Moderate
01041963500,Census Tract,041,1962,0.9723771471051711,Very Close
01045021300,Census Tract,045,4231,2.8960646092603377,Moderate
01045021102,Census Tract,045,4153,1.9097185990581276,Moderate
01045020300,Census Tract,045,2375,0.7122422989430537,Very Close
01045020400,Census Tract,045,2423,2.210505343268772,Moderate
01045021101,Census Tract,045,4770,1.0869935593598692,Moderate
01045020200,Census Tract,045,2186,2.057671118494,Moderate
01045020100,Census Tract,045,3911,4.818875446347554,Limited
01045021200,Census Tract,045,2391,0.9835639655503897,Very Close
01073004701,Census Tract,073,3482,0.3796408958982615,Very Close
01073004702,Census Tract,073,3136,0.36204832036389206,Very Close
01073004800,Census Tract,073,2011,0.8294050346352209,Very Close
01073005101,Census Tract,073,1081,0.8855148041304985,Very Close
01073005200,Census Tract,073,3365,0.3263589059873421,Very Close
01073005302,Census Tract,073,3484,0.9143902087729531,Very Close
01073005500,Census Tract,073,1943,1.098940767272924,Moderate
01073005701,Census Tract,073,1990,0.17943207260341448,Very Close
01073005702,Census Tract,073,3079,0.7379959563257311,Very Close
01073005800,Census Tract,073,2803,0.8221562037025837,Very Close
01073005903,Census Tract,073,5149,0.9014714155970858,Very Close
01089002801,Census Tract,089,5142,0.6819916551435455,Very Close
01063060102,Census Tract,063,2097,16.08485169892971,Poor Access
01063060101,Census Tract,063,2068,13.32792186672689,Poor Access
01069040802,Census Tract,069,4480,6.174292973506029,Poor Access
01069040204,Census Tract,069,5884,8.705926933021813,Poor Access
01069041902,Census Tract,069,4635,14.490302693847052,Poor Access
01069040205,Census Tract,069,5732,6.701260065457738,Poor Access
01069040203,Census Tract,069,3289,7.341852098411673,Poor Access
01069040801,Census Tract,069,4852,5.715079138549501,Poor Access
01069041901,Census Tract,069,2783,10.91443591157627,Poor Access
01069040206,Census Tract,069,4597,6.706266349605209,Poor Access
