walking_dist,walkability_score,walkability_category,pct_black,black_category
0.7779586662855581,40,Fair,25.42328450487034,Low % Black (<50%)
1.3477574657934308,30,Poor,25.42328450487034,Low % Black (<50%)
1.6572010886450348,30,Poor,25.42328450487034,Low % Black (<50%)
2.8465085065927647,20,Poor,25.42328450487034,Low % Black (<50%)
3.515105571227957,40.91903719912473,Fair,67.8494585024129,High % Black (>50%)
0.4803211254303006,50,Fair,67.8494585024129,High % Black (>50%)
0.4666509252240049,50,Fair,67.8494585024129,High % Black (>50%)
0.6393925460126512,70.41237113402062,Good,84.43184464462365,High % Black (>50%)
0.8040563212248499,40,Fair,84.43184464462365,High % Black (>50%)
1.1147426895497534,30,Poor,84.43184464462365,High % Black (>50%)
1.3135819652776914,60.26315789473684,Good,84.43184464462365,High % Black (>50%)
0.3871152149328296,50,Fair,84.43184464462365,High % Black (>50%)
0.5561285993015771,40,Fair,94.76813317479191,High % Black (>50%)
1.8113015273341868,61.8568665377176,Good,98.68,High % Black (>50%)
0.5300309443622852,40,Fair,98.68,High % Black (>50%)
3.592777163309183,40.33898305084746,Fair,98.68,High % Black (>50%)
0.7574533659761145,40,Fair,98.68,High % Black (>50%)
0.8102700485913481,70.91428571428571,Good,93.6909273475205,High % Black (>50%)
0.7792014117588577,71.37254901960785,Good,93.6909273475205,High % Black (>50%)
0.3908434513527284,80.61728395061729,Excellent,79.05239139188403,High % Black (>50%)
0.4579517069109076,80.21505376344086,Excellent,79.05239139188403,High % Black (>50%)
21.270831520996182,31.004651162790697,Poor,27.28742595831662,Low % Black (<50%)
0.7412976748232195,40,Fair,27.28742595831662,Low % Black (<50%)
3.53747498974735,40.20740740740741,Fair,27.28742595831662,Low % Black (<50%)
1.746057389985957,60.10050251256281,Good,27.28742595831662,Low % Black (<50%)
1.906992928778257,61.98757763975155,Good,27.28742595831662,Low % Black (<50%)
1.4658182857568942,62.10290827740492,Good,44.94186391874114,Low % Black (<50%)
1.707532280313669,30,Poor,44.94186391874114,Low % Black (<50%)
0.8705432040463793,40,Fair,44.94186391874114,Low % Black (<50%)
1.4434488672375012,60.1223241590214,Good,44.94186391874114,Low % Black (<50%)
1.022779524525582,30,Poor,80.35463926675611,High % Black (>50%)
1.2520660643493606,60.209973753280835,Good,80.35463926675611,High % Black (>50%)
4.424173884946624,40.1219512195122,Fair,80.35463926675611,High % Black (>50%)
0.8307753489007916,70.17130620985012,Good,80.35463926675611,High % Black (>50%)
0.7705021934457604,40,Fair,93.37663205136661,High % Black (>50%)
0.8991263499322704,40,Fair,93.37663205136661,High % Black (>50%)
1.1942783998409283,30,Poor,94.15695427756657,High % Black (>50%)
0.9687200964370488,40,Fair,94.15695427756657,High % Black (>50%)
0.2659475312861173,50,Fair,94.15695427756657,High % Black (>50%)
1.6870269800042257,60.19417475728156,Good,77.97381243941017,High % Black (>50%)
0.5362446717287832,40,Fair,77.97381243941017,High % Black (>50%)
2.4364025004038923,20,Poor,77.97381243941017,High % Black (>50%)
1.1203350441796016,30,Poor,95.74666308751264,High % Black (>50%)
1.4167298395615595,30,Poor,95.74666308751264,High % Black (>50%)
0.9848757875899438,40,Fair,95.74666308751264,High % Black (>50%)
1.3589421750531274,62.58064516129032,Good,94.95631979675701,High % Black (>50%)
1.1147426895497534,60.3960396039604,Good,94.95631979675701,High % Black (>50%)
1.408030621248462,30,Poor,94.95631979675701,High % Black (>50%)
1.5055861409024818,61.88679245283019,Good,94.95631979675701,High % Black (>50%)
0.7344625747200716,72.08333333333334,Good,94.95631979675701,High % Black (>50%)
0.8040563212248499,72.3076923076923,Good,94.95631979675701,High % Black (>50%)
1.5869859694036066,64.26751592356688,Good,35.21699919025371,Low % Black (<50%)
1.5764226328805595,60.51724137931035,Good,35.21699919025371,Low % Black (<50%)
0.8444455491070875,70.64516129032258,Good,35.21699919025371,Low % Black (<50%)
0.6344215641194527,70.76086956521739,Good,35.21699919025371,Low % Black (<50%)
0.5225744715224875,70.73298429319371,Good,67.81912720813601,High % Black (>50%)
1.164452508481738,60.61946902654867,Good,67.81912720813601,High % Black (>50%)
1.4552549492338476,60.532319391634985,Good,67.6122407836038,High % Black (>50%)
1.1750158450047847,60.52434456928839,Good,67.6122407836038,High % Black (>50%)
1.4944014316427854,30,Poor,67.6122407836038,High % Black (>50%)
2.4587719189232855,20,Poor,72.00825655345906,High % Black (>50%)
1.289348428548349,30,Poor,72.00825655345906,High % Black (>50%)
1.4241863124013572,30,Poor,72.00825655345906,High % Black (>50%)
0.2789963587557632,50,Fair,86.81296963053755,High % Black (>50%)
1.0140803062124846,30,Poor,86.81296963053755,High % Black (>50%)
1.173773099531485,65.18518518518519,Good,86.81296963053755,High % Black (>50%)
2.12260926839574,20,Poor,19.362549800796813,Low % Black (<50%)
1.2936980377048977,30,Poor,62.44035683784486,High % Black (>50%)
1.2694645009755552,60.05747126436782,Good,62.44035683784486,High % Black (>50%)
0.585333117924118,40,Fair,70.58819114435259,High % Black (>50%)
0.5654491903513241,40,Fair,70.58819114435259,High % Black (>50%)
0.2516559583431717,50,Fair,70.58819114435259,High % Black (>50%)
0.3659885418867362,50,Fair,70.58819114435259,High % Black (>50%)
0.8717859495196789,40,Fair,64.8540585613022,High % Black (>50%)
0.6717039283184412,40,Fair,64.8540585613022,High % Black (>50%)
0.5368660444654331,40,Fair,64.8540585613022,High % Black (>50%)
1.7671840630320506,61.460506706408346,Good,51.66794602877077,High % Black (>50%)
1.7951458361812918,60.41284403669725,Good,51.66794602877077,High % Black (>50%)
2.479277219232729,50.114285714285714,Fair,51.66794602877077,High % Black (>50%)
0.5076615258428921,40,Fair,62.728540534478256,High % Black (>50%)
1.1395975990157456,30,Poor,62.728540534478256,High % Black (>50%)
0.9500789143375544,40,Fair,74.95769416538502,High % Black (>50%)
0.9009904681422198,40,Fair,74.95769416538502,High % Black (>50%)
0.2348788944536269,50,Fair,74.95769416538502,High % Black (>50%)
0.7450259112431183,40,Fair,74.95769416538502,High % Black (>50%)
2.116395541029242,53.056768558951966,Fair,11.165900309735925,Low % Black (<50%)
2.3208271713870285,51.266490765171504,Fair,11.165900309735925,Low % Black (<50%)
0.6828886375781377,70.83333333333333,Good,34.25766505406114,Low % Black (<50%)
1.298669019598096,60.63324538258576,Good,34.25766505406114,Low % Black (<50%)
1.147675444592193,61.00529100529101,Good,34.25766505406114,Low % Black (<50%)
2.489219183019126,51.598062953995154,Fair,34.25766505406114,Low % Black (<50%)
2.3817216995787094,20,Poor,24.922287716783842,Low % Black (<50%)
2.0169759031652728,50.12987012987013,Fair,24.922287716783842,Low % Black (<50%)
0.3554252053636895,50,Fair,70.58915211970074,High % Black (>50%)
2.5774541116233984,50.36529680365297,Fair,70.58915211970074,High % Black (>50%)
2.0791131768302535,20,Poor,51.77006702136684,High % Black (>50%)
5.663191121826339,0,Very Poor,51.77006702136684,High % Black (>50%)
