walking_dist,walkability_score,walkability_category,pct_black,pct_poverty,pct_no_vehicle,pct_bachelors,median_income,vulnerability_index,vulnerability_category,black_category
0.7574533659761145,40,Fair,98.63013698630137,40.14113740141138,0.8021390374331552,9.605488850771868,35934,0.764988567829854,Moderate,High % Black (>50%)
0.8102700485913481,70.91428571428571,Good,94.00584795321636,44.00595681310499,11.248073959938369,5.9244126659857,20313,1.9020828254560151,High,High % Black (>50%)
0.7792014117588577,71.37254901960785,Good,94.00584795321636,44.00595681310499,11.248073959938369,5.9244126659857,20313,1.9020828254560151,High,High % Black (>50%)
0.3908434513527284,80.61728395061729,Excellent,76.81376215407629,30.10340865568747,3.850385038503851,6.8807339449541285,49604,0.5953524807453575,Moderate,High % Black (>50%)
0.4579517069109076,80.21505376344086,Excellent,76.81376215407629,30.10340865568747,3.850385038503851,6.8807339449541285,49604,0.5953524807453575,Moderate,High % Black (>50%)
21.270831520996182,31.004651162790697,Poor,25.467115097159944,11.14785992217899,0,19.32839767318879,68594,-0.8736084700219275,Low,Low % Black (<50%)
0.7412976748232195,40,Fair,25.467115097159944,11.14785992217899,0,19.32839767318879,68594,-0.8736084700219275,Low,Low % Black (<50%)
3.53747498974735,40.20740740740741,Fair,25.467115097159944,11.14785992217899,0,19.32839767318879,68594,-0.8736084700219275,Low,Low % Black (<50%)
1.746057389985957,60.10050251256281,Good,25.467115097159944,11.14785992217899,0,19.32839767318879,68594,-0.8736084700219275,Low,Low % Black (<50%)
1.906992928778257,61.98757763975155,Good,25.467115097159944,11.14785992217899,0,19.32839767318879,68594,-0.8736084700219275,Low,Low % Black (<50%)
1.4658182857568942,62.10290827740492,Good,50.06791632708503,1.6560861164780567,0,28.486866444691085,79583,-0.7727979678841953,Low,High % Black (>50%)
1.707532280313669,30,Poor,50.06791632708503,1.6560861164780567,0,28.486866444691085,79583,-0.7727979678841953,Low,High % Black (>50%)
0.8705432040463793,40,Fair,50.06791632708503,1.6560861164780567,0,28.486866444691085,79583,-0.7727979678841953,Low,High % Black (>50%)
1.4434488672375012,60.1223241590214,Good,50.06791632708503,1.6560861164780567,0,28.486866444691085,79583,-0.7727979678841953,Low,High % Black (>50%)
1.022779524525582,30,Poor,84.47686346022338,23.478459083656254,0,14.673721340388008,53247,0.13707773818958688,Moderate,High % Black (>50%)
1.2520660643493606,60.209973753280835,Good,84.47686346022338,23.478459083656254,0,14.673721340388008,53247,0.13707773818958688,Moderate,High % Black (>50%)
4.424173884946624,40.1219512195122,Fair,84.47686346022338,23.478459083656254,0,14.673721340388008,53247,0.13707773818958688,Moderate,High % Black (>50%)
0.8307753489007916,70.17130620985012,Good,84.47686346022338,23.478459083656254,0,14.673721340388008,53247,0.13707773818958688,Moderate,High % Black (>50%)
0.7705021934457604,40,Fair,93.20843091334896,21.516613076098608,0,10.45601105481345,43020,0.2036819882584879,Moderate,High % Black (>50%)
0.8991263499322704,40,Fair,93.20843091334896,21.516613076098608,0,10.45601105481345,43020,0.2036819882584879,Moderate,High % Black (>50%)
1.1942783998409283,30,Poor,91.90389135544528,33.7163750326456,1.9350811485642945,15.390781563126252,43203,0.6602709895611546,Moderate,High % Black (>50%)
0.9687200964370488,40,Fair,91.90389135544528,33.7163750326456,1.9350811485642945,15.390781563126252,43203,0.6602709895611546,Moderate,High % Black (>50%)
0.2659475312861173,50,Fair,91.90389135544528,33.7163750326456,1.9350811485642945,15.390781563126252,43203,0.6602709895611546,Moderate,High % Black (>50%)
